i,A,C,required_margin,required_argmin_y,stored_margin,stored_argmin_y,abs_margin_diff,abs_argmin_y_diff,num_check_points,d0,w0,pi0,d1,w1,pi1,d2,w2,pi2,d3,w3,pi3
195,1.7793542410714285,1.77915875,4.716908689494925e-05,2.6272344558537446,4.716908689494925e-05,2.627234455854717,0.0,9.725553695716371e-13,6,1.8174751,1.7352254841346089,195,2.5579349999999996,0.0,195,2.7209558767857143,0.18233334578612984,430,2.7844905749999995,0.09089979426386881,195
196,1.77915875,1.7789632589285713,6.5779496328799425e-06,2.6216874304131084,6.5779496328799425e-06,2.621687430416026,0.0,2.9176661087149114e-12,6,1.8174751,1.6822088520694507,196,2.5579349999999996,0.0,196,2.7172415464285713,0.1794044967444252,412,2.7844905749999995,0.09697591897812552,196
197,1.7789632589285713,1.7787677678571427,3.076324644435413e-05,2.614486602117476,3.076324644446515e-05,2.614486602116321,1.1102230246251565e-16,1.1550760348200129e-12,7,1.8174751,0.9747987645164128,197,2.5579349999999996,0.050404752544972085,197,2.706880519642857,0.17868964641686658,360,2.7844905749999995,0.09568829595402846,197
198,1.7787677678571427,1.7785722767857142,5.8343459173215706e-05,2.614602099175859,5.8343459173215706e-05,2.614602099176094,0.0,2.349231920106831e-13,7,1.8174751,0.9741484457977561,198,2.5579349999999996,0.050604977227535944,198,2.706880519642857,0.1784269007975617,361,2.7844905749999995,0.09581585192172123,198
199,1.7785722767857142,1.7783767857142856,8.610315684687286e-05,2.764246277490651,8.610315684687286e-05,2.764246277490204,0.0,4.46753745109163e-13,7,1.8174751,0.9733225140454937,199,2.5579349999999996,0.050856562156792,199,2.706880519642857,0.17809543280519136,362,2.7844905749999995,0.09597558911326902,199
200,1.7783767857142856,1.778181294642857,0.00011400339036549134,2.6148324126987905,0.00011400339036560236,2.614832412696882,1.1102230246251565e-16,1.908695423935569e-12,7,1.8174751,0.9728506304123521,200,2.5579349999999996,0.051005329422093494,200,2.706880519642857,0.17790236369345125,363,2.7844905749999995,0.09607069803445156,200
201,1.778181294642857,1.7779858035714284,0.0001420556628515257,2.7641934636976933,0.00014205566285130367,2.7641934636975916,2.220446049250313e-16,1.0169642905566434e-13,7,1.8174751,0.9724008168480401,201,2.5579349999999996,0.05114792047900672,201,2.706880519642857,0.17771782270978131,364,2.7844905749999995,0.09616180681407878,201
202,1.7779858035714284,1.7777903124999999,0.0001703229506699877,2.7641349264730577,0.0001703229506699877,2.764134926471372,0.0,1.6857626405908377e-12,7,1.8174751,0.9713403567075084,202,2.5579349999999996,0.05146885452928298,202,2.706880519642857,0.17729425064689464,365,2.7844905749999995,0.09636484144979092,202
203,1.7777903124999999,1.7775948214285713,0.0001987573035300283,2.6151946018716465,0.0001987573035300283,2.6151946018729,0.0,1.2536638394067268e-12,7,1.8174751,0.9708032183926577,203,2.5579349999999996,0.0516374646566945,203,2.706880519642857,0.17707510063751583,366,2.7844905749999995,0.09647234602509604,203
204,1.7775948214285713,1.7773993303571427,0.0002273633264140429,2.6153222698837304,0.0002273633264140429,2.61532226988377,0.0,3.952393967665557e-14,7,1.8174751,0.9700792588512377,204,2.5579349999999996,0.05186098774537498,204,2.706880519642857,0.17678273066395145,367,2.7844905749999995,0.09661413593914381,204
205,1.7773993303571427,1.7772038392857141,0.0002560851070569914,2.486372103473829,0.0002560851070569914,2.4863721034735433,0.0,2.8554936193359026e-13,7,1.8174751,0.9696658211096204,205,2.5579349999999996,0.051993684952669414,205,2.706880519642857,0.17661228380270444,368,2.7844905749999995,0.09669886614160797,205
206,1.7772038392857143,1.7770083482142858,0.0002850307413937436,2.615491126578081,0.0002850307413937436,2.615491126579455,0.0,1.3740120152760937e-12,7,1.8174751000000002,0.9691445827599363,206,2.557935,0.05215832551043879,206,2.706880519642857,0.17639902091340579,369,2.784490575,0.09680376522489754,206
207,1.7770083482142858,1.7768128571428572,0.0003140843162071638,2.6156039236416797,0.0003140843162071638,2.6156039236406845,0.0,9.952039192739903e-13,7,1.8174751,0.9685085098024292,207,2.557935,0.05235683196111648,207,2.706880519642857,0.1761407847326485,370,2.784490575,0.09692973867198733,207
208,1.7768128571428572,1.7766173660714286,0.0003433519778234251,2.615744328323382,0.0003433519778235361,2.6157443283241943,1.1102230246251565e-16,8.122391648157645e-13,7,1.8174751,0.9677077239348543,208,2.557935,0.052604011687341724,208,2.706880519642857,0.1758178292734153,371,2.784490575,0.09708612898983818,208
209,1.7766173660714286,1.776421875,0.00037278839990784185,2.615893001833782,0.00037278839990773083,2.6158930018326725,1.1102230246251565e-16,1.1093348462054564e-12,7,1.8174751,0.9668568691718434,209,2.557935,0.05286623331704121,209,2.706880519642857,0.17547526261089944,372,2.784490575,0.09725175059546629,209
210,1.776421875,1.7762263839285715,0.00040234789742543686,2.616021565600266,0.00040234789742532584,2.616021565600225,1.1102230246251565e-16,4.1300296516055823e-14,7,1.8174751,0.9661259475318088,210,2.557935,0.05309361514341884,210,2.706880519642857,0.17517941697804967,373,2.784490575,0.09739555943722944,210
211,1.7762263839285715,1.7760308928571429,0.0004320943239957131,2.616061016520651,0.0004320943239957131,2.6160610165202267,0.0,4.241051954068098e-13,7,1.8174751,0.9659266087950789,211,2.557935,0.053164575015995245,211,2.706880519642857,0.1750921192876166,374,2.784490575,0.09744163605348684,211
212,1.7760308928571429,1.7758354017857143,0.00046196200725789893,2.6161635510336847,0.0004619620072577879,2.616163551031733,1.1102230246251565e-16,1.951772077291025e-12,7,1.8174751,0.9653506304598045,212,2.557935,0.05334666912987847,212,2.706880519642857,0.17485697141475112,375,2.784490575,0.09755708498371943,212
213,1.7758354017857143,1.7756399107142857,0.0004920259861477261,2.6163245391304892,0.0004920259861476151,2.6163245391330237,1.1102230246251565e-16,2.5344171206143074e-12,7,1.8174751,0.964425345909178,213,2.557935,0.05363219060794624,213,2.706880519642857,0.1744845127002304,376,2.784490575,0.09773704343628474,213
214,1.7756399107142857,1.7754444196428572,0.0005222959590519549,2.484792152968983,0.0005222959590519549,2.4847921529696517,0.0,6.687983500341943e-13,7,1.8174751,0.9638573447707797,214,2.557935,0.05381251981291984,214,2.706880519642857,0.17425230026503213,377,2.784490575,0.09785122156792514,214
215,1.7754444196428572,1.7752489285714286,0.0005526782602061076,2.61651404443053,0.0005526782602061076,2.616514044432053,0.0,1.5232259897857148e-12,7,1.8174751,0.9633658547788553,215,2.557935,0.05397047069899239,215,2.706880519642857,0.1740498743735216,378,2.784490575,0.09795150171451919,215
216,1.7752489285714286,1.7750534375,0.0005832251711120895,2.6166435460880164,0.0005832251711123115,2.616643546087039,2.220446049250313e-16,9.774403508799878e-13,7,1.8174751,0.9626282071756319,216,2.557935,0.05420154901778744,216,2.706880519642857,0.1737506310788972,379,2.784490575,0.09809729082585524,216
217,1.7750534375,1.7748579464285714,0.0006139467525476672,2.763604837658816,0.0006139467525478892,2.7636048376584523,2.220446049250313e-16,3.637090628672013e-13,7,1.8174751,0.9620775450482154,217,2.557935,0.054377465871501024,217,2.706880519642857,0.17352486999112057,380,2.784490575,0.09820860999306748,217
218,1.7748579464285714,1.7746624553571428,0.0006448035613549896,2.6168981075225615,0.0006448035613549896,2.616898107520382,0.0,2.1795898419441073e-12,7,1.8174751,0.9611782117313793,218,2.557935,0.054657104951827885,218,2.706880519642857,0.1731618839431709,381,2.784490575,0.09838448564611717,218
219,1.7746624553571428,1.7744669642857143,0.0006758660816196249,2.6170008725525395,0.0006758660816196249,2.617000872554075,0.0,1.5356604876615165e-12,7,1.8174751,0.9605999045739281,219,2.557935,0.05484179584872373,219,2.706880519642857,0.17292494953694873,382,2.784490575,0.09850120645263785,219
220,1.7744669642857143,1.7742714732142857,0.0007070370439081763,2.483703973828108,0.0007070370439081763,2.4837039738284705,0.0,3.623767952376511e-13,7,1.8174751,0.9598671584999214,220,2.557935,0.055072637732066075,220,2.706880519642857,0.17262726928773892,383,2.784490575,0.09864650688446716,220
221,1.7742714732142857,1.774075982142857,0.0007384237535323912,2.76344289507768,0.0007384237535323912,2.76344289507725,0.0,4.298783551348606e-13,7,1.8174751,0.959272595356271,221,2.557935,0.05526274615059379,221,2.706880519642857,0.17238360414709236,384,2.784490575,0.09876651103595976,221
222,1.774075982142857,1.7738804910714285,0.0007699422098278452,2.617307298448681,0.0007699422098279562,2.6173072984478982,1.1102230246251565e-16,7.829292769656604e-13,7,1.8174751,0.9588757513466654,222,2.557935,0.055394120178556966,222,2.706880519642857,0.17221767867808946,385,2.784490575,0.09885001083367845,222
223,1.7738804910714285,1.773685,0.0008016338812570911,2.6174328235686337,0.0008016338812570911,2.617432823567159,0.0,1.474820265912058e-12,7,1.8174751,0.9581602753828885,223,2.557935,0.05562067659307423,223,2.706880519642857,0.1719263496246959,386,2.784490575,0.09899254172655936,223
224,1.773685,1.7734895089285714,0.0008334118049755368,2.6175644645110516,0.0008334118049755368,2.6175644645112093,0.0,1.5765166949677223e-13,7,1.8174751,0.9574077225494968,224,2.557935,0.05585860084956334,224,2.706880519642857,0.17162028989080716,387,2.784490575,0.09914208405998012,224
225,1.7734895089285714,1.7732940178571428,0.0008654235142542266,2.7632992014763715,0.0008654235142542266,2.7632992014761077,0.0,2.637889906509372e-13,7,1.8174751,0.9568186274357108,225,2.557935,0.056048095263546406,225,2.706880519642857,0.17137840914587033,388,2.784490575,0.09926143433258382,225
226,1.7732940178571428,1.7730985267857142,0.0008976289490175704,2.482665120915649,0.0008976289490175704,2.4826651209171606,0.0,1.5116796703296131e-12,7,1.8174751,0.9560822404398,226,2.557935,0.05628182285565224,226,2.706880519642857,0.1710784977032145,389,2.784490575,0.09940821924912308,226
227,1.7730985267857142,1.7729030357142856,0.0009299231102497529,2.763221718984231,0.0009299231102495309,2.7632217189841297,2.220446049250313e-16,1.0125233984581428e-13,7,1.8174751,0.9554961632827119,227,2.557935,0.056470893422096984,227,2.706880519642857,0.17083756647175755,390,2.784490575,0.09952727987603953,227
228,1.7729030357142856,1.772707544642857,0.000962405240067854,2.7631991638535167,0.000962405240067854,2.7631991638542743,0.0,7.576161920042068e-13,7,1.8174751,0.9551286665243841,228,2.557935,0.05659469422265223,228,2.706880519642857,0.17068262336637433,391,2.784490575,0.09960589261582037,228
229,1.772707544642857,1.7725120535714285,0.0007043869159910621,2.6329911335016885,0.0007043869159912841,2.632991133502581,2.220446049250313e-16,8.926193117986259e-13,7,1.8174751,0.86698515667235,229,2.557935,0.08276441981619417,229,2.7209558767857143,0.18318896960200046,464,2.784490575,0.07015660724482518,229
230,1.7725120535714285,1.7723165625,0.0007492376326212469,2.7712059138642475,0.0007492376326212469,2.771205913863661,0.0,5.866418462119327e-13,7,1.8174751,0.8660279197092767,230,2.557935,0.08312536673520603,230,2.7209558767857143,0.1827536918841983,465,2.784490575,0.07034954657988879,230
231,1.7723165625,1.7721210714285713,0.0007942592201958254,2.459060771103375,0.0007942592201958254,2.4590607711033075,0.0,6.750155989720952e-14,7,1.8174751,0.8656385943290746,231,2.557935,0.08328512705504967,231,2.7209558767857143,0.18256823978851264,466,2.784490575,0.07043548529724478,231
232,1.7721210714285713,1.7719255803571428,0.00083944633785904,2.633328313221055,0.00083944633785904,2.633328313221855,0.0,7.998046669399628e-13,7,1.8174751,0.8651422829600419,232,2.557935,0.08348312971082941,232,2.7209558767857143,0.18233549267384888,467,2.784490575,0.07054176564335811,232
233,1.7719255803571428,1.7717300892857142,0.0008847471891453296,2.633451945902854,0.0008847471891452185,2.633451945904223,1.1102230246251565e-16,1.369127033967743e-12,7,1.8174751,0.8644615711612729,233,2.557935,0.08374694252686342,233,2.7209558767857143,0.18202144443285734,468,2.784490575,0.07068297608614982,233
234,1.7717300892857142,1.7715345982142856,0.000930194333977119,2.633521589086592,0.000930194333977119,2.633521589087347,0.0,7.549516567451064e-13,7,1.8174751,0.8641001745768115,234,2.557935,0.08389737035251137,234,2.7209558767857143,0.18184799355079168,469,2.784490575,0.07076390436061622,234
235,1.7715345982142856,1.771339107142857,0.0009757071487959124,2.4584212464712722,0.0009757071487958013,2.458421246470686,1.1102230246251565e-16,5.861977570020827e-13,7,1.8174751,0.8636132324449283,235,2.557935,0.08409261504630722,235,2.7209558767857143,0.18161928538432678,470,2.784490575,0.07086856639472536,235
236,1.771339107142857,1.7711436160714285,0.001021435847705865,2.7710539827058307,0.001021435847706087,2.7710539827043297,2.220446049250313e-16,1.5010215292932116e-12,7,1.8174751,0.8631214662726262,236,2.557935,0.08428997077661722,236,2.7209558767857143,0.18138800054433224,471,2.784490575,0.070974432381376,236
237,1.7711436160714285,1.7709481249999999,0.0010672836293086352,2.458087277611085,0.0010672836293086352,2.458087277611812,0.0,7.269740365245525e-13,7,1.8174751,0.8625537053302667,237,2.557935,0.08451451786558,237,2.7209558767857143,0.1811232955969187,472,2.784490575,0.07109472867072603,237
238,1.7709481249999999,1.7707526339285713,0.0011133599058540389,2.4580968520985857,0.001113359905854261,2.458096852098869,2.220446049250313e-16,2.8332891588433995e-13,6,1.8174751,0.8626381032106726,238,2.557935,0.08450662180943654,238,2.7209558767857143,0.18114652441135676,473,2.784490575,0.07109084276552358,238
239,1.7707526339285713,1.7705571428571427,0.0011605743447208328,2.6335969106896844,0.0011605743447208328,2.633596910688767,0.0,9.174883075502294e-13,6,1.8174751,0.8639114808320205,239,2.557935,0.08407637646486375,239,2.7209558767857143,0.1817006326330675,474,2.784490575,0.07085153444927236,239
240,1.7705571428571427,1.7703616517857141,0.001596539230144134,2.6346598811041977,0.001596539230144134,2.634659881101722,0.0,2.475797344914099e-12,7,1.8174751,0.8606683910112346,240,2.557935,0.08371569579727087,240,2.7209558767857143,0.034260866919082894,475,2.7375727178571427,0.21888189006938294,0
241,1.7703616517857141,1.7701661607142856,0.0017666932530197021,2.6347355730755666,0.0017666932530197021,2.6347355730765707,0.0,1.0040857034709916e-12,7,1.8174751,0.8604027995143252,241,2.557935,0.08398728384418579,241,2.7209558767857143,0.03616812888225156,476,2.7375727178571427,0.2166187217863933,1
242,1.7701661607142856,1.769970669642857,0.0019368016291395618,2.6349386665109416,0.0019368016291393397,2.634938666509975,2.220446049250313e-16,9.663381206337363e-13,7,1.8174751,0.8594106023492245,242,2.557935,0.08451329487441343,242,2.7209558767857143,0.037477860382713876,477,2.7375727178571427,0.2147771718128377,2
243,1.769970669642857,1.7697751785714284,0.002106859054443966,2.635130018965337,0.002106859054443966,2.635130018964667,0.0,6.701306176637445e-13,7,1.8174750999999998,0.8584827909725816,243,2.557935,0.0850178012373109,243,2.7209558767857143,0.03883612205693427,478,2.7375727178571427,0.2129025260902867,3
244,1.7697751785714286,1.7695796875,0.002276903041232292,2.6352261429984,0.002276903041232292,2.6352261429984316,0.0,3.1530333899354446e-14,7,1.8174751,0.8580946751156744,244,2.557935,0.08533312082517816,244,2.7209558767857143,0.04063124218112141,479,2.7375727178571427,0.2107224938253153,4
245,1.7695796875,1.7693841964285715,0.002446837603293228,2.6354129538725495,0.002446837603293117,2.63541295387352,1.1102230246251565e-16,9.703349235223868e-13,7,1.8174751,0.8571874146868076,245,2.557935,0.08583159785145679,245,2.7209558767857143,0.04199866134293908,480,2.7375727178571427,0.20884386281164344,5
246,1.7693841964285715,1.769188705357143,0.0026166966675397196,2.4562672721638092,0.0026166966675397196,2.4562672721632235,0.0,5.857536677922326e-13,7,1.8174751,0.8565624676365671,246,2.557935,0.08623114648344958,246,2.7209558767857143,0.04359229251936206,481,2.7375727178571427,0.20680793735989145,6
247,1.769188705357143,1.7689932142857143,0.0027865247681889693,2.635700451936362,0.0027865247681887473,2.6357004519381793,2.220446049250313e-16,1.8172130467064562e-12,7,1.8174751,0.8558574797978186,247,2.557935,0.08665949527861075,247,2.7209558767857143,0.04511635289622054,482,2.7375727178571427,0.20482212299244165,7
248,1.7689932142857143,1.7687977232142857,0.0029562757435672715,2.6358721387105932,0.0029562757435673825,2.6358721387108885,1.1102230246251565e-16,2.9531932455029164e-13,7,1.8174751,0.8550291642847413,248,2.557935,0.08713208822094119,248,2.7209558767857143,0.04653616915723834,483,2.7375727178571427,0.202910496535964,8
249,1.7687977232142857,1.7686022321428572,0.00312596298535861,2.6360400889227984,0.00312596298535861,2.636040088920502,0.0,2.2963853041346738e-12,7,1.8174751,0.8542194945336559,249,2.557935,0.08759869899595991,249,2.7209558767857143,0.04796737962231183,484,2.7375727178571427,0.20099213010708097,9
250,1.7686022321428572,1.7684067410714286,0.003295583972338867,2.63620338201161,0.003295583972338756,2.636203382012362,1.1102230246251565e-16,7.51843032276156e-13,7,1.8174751,0.8534341678960841,250,2.557935,0.08805734218118295,250,2.7209558767857143,0.049414256719767395,485,2.7375727178571427,0.19906409756983923,10
251,1.7684067410714286,1.76821125,0.0034651388073635436,2.6363619861170546,0.0034651388073635436,2.6363619861185916,0.0,1.5369927552910667e-12,7,1.8174751,0.852673330336737,251,2.557935,0.0885078747772891,251,2.7209558767857143,0.05087696529612918,486,2.7375727178571427,0.19712632946379202,11
252,1.76821125,1.7680157589285714,0.0036346315788982064,2.4544556133892925,0.0036346315788982064,2.454455613389232,0.0,6.039613253960852e-14,7,1.8174751,0.8520774130116217,252,2.557935,0.08890005979686791,252,2.7209558767857143,0.052469221485090464,487,2.7375727178571427,0.19509969862080323,12
253,1.7680157589285714,1.7678202678571429,0.003803989778003891,2.636681216887304,0.003803989778003891,2.6366812168851057,0.0,2.19824158875781e-12,7,1.8174751,0.8511329491207369,253,2.557935,0.08941744206210933,253,2.720955876785714,0.05377474867221328,488,2.7375727178571427,0.1932740651455037,13
254,1.7678202678571429,1.7676247767857143,0.003973357617118256,2.6367547760797923,0.003973357617118145,2.636754776081566,1.1102230246251565e-16,1.77369230414115e-12,7,1.8174751,0.8508559764306283,254,2.557935,0.08969619742132616,254,2.720955876785714,0.055616385891681365,489,2.7375727178571427,0.191077031397982,14
255,1.7676247767857143,1.7674292857142857,0.0041426513528742825,2.6369610061398943,0.004142651352874394,2.636961006139241,1.1102230246251565e-16,6.532552276894421e-13,7,1.8174751,0.849810881693566,255,2.557935,0.0902509357273447,255,2.720955876785714,0.056832571143021926,490,2.7375727178571427,0.1893160985043469,15
256,1.7674292857142857,1.7672337946428571,0.002214427718806533,2.6298531497748776,0.002214427718806533,2.6298531497741875,0.0,6.901146321069973e-13,6,1.8174751,0.887301586104148,256,2.557935,0.07660902443044137,256,2.720955876785714,0.19335491596598803,491,2.784490575,0.06422379506904037,256
257,1.7672337946428571,1.7670383035714285,0.0022926006158392465,2.629606002766476,0.0022926006158392465,2.6296060027656787,0.0,7.971401316808624e-13,6,1.8174751,0.8888612829488314,257,2.557935,0.07613572355532329,257,2.720955876785714,0.19421940538691831,492,2.784490575,0.06365063291723314,257
258,1.7670383035714285,1.7668428125,0.002372790749620046,2.6292971599285444,0.002372790749620046,2.629297159928998,0.0,4.5341508325691393e-13,6,1.8174751,0.8907894426755896,258,2.557935,0.07554148251669356,258,2.720955876785714,0.19527123127708865,493,2.784490575,0.06296975242337784,258
259,1.7668428125,1.7666473214285714,0.002455016361466167,2.46605730091603,0.002455016361466278,2.4660573009164795,1.1102230246251565e-16,4.4941828036826337e-13,6,1.8174751,0.8926341205605145,259,2.557935,0.07497977100987212,259,2.720955876785714,0.19629653007833803,494,2.784490575,0.06228932114054367,259
260,1.7666473214285714,1.7664518303571428,0.002539388688820199,2.6287040117925278,0.002539388688820199,2.628704011791553,0.0,9.747758156208874e-13,6,1.8174751,0.8945115810930645,260,2.557935,0.0744114720939409,260,2.720955876785714,0.19735045742047141,495,2.784490575,0.06158095664940593,260
261,1.7664518303571428,1.7662563392857142,0.0026258988240430714,2.6284274971374995,0.0026258988240429604,2.6284274971354145,1.1102230246251565e-16,2.084998840246044e-12,6,1.8174751,0.8962592499796266,261,2.557935,0.07389081222615086,261,2.720955876785714,0.1983555336896658,496,2.784490575,0.06088500946714353,261
262,1.7662563392857142,1.7660608482142857,0.0027146348112507823,2.4675409685182066,0.0027146348112506713,2.467540968517901,1.1102230246251565e-16,3.055333763768431e-13,6,1.8174751,0.8984027938798961,262,2.5579349999999996,0.07324237430570668,262,2.720955876785714,0.19956580446623004,497,2.7844905749999995,0.06006731754926947,262
263,1.7660608482142857,1.765865357142857,0.00015773224074921988,2.5062482995997746,0.00015773224074921988,2.5062482995980573,0.0,1.7172929744901921e-12,6,1.8174751,1.0286951410624157,263,2.5579349999999996,0.026176238038646837,263,2.720955876785714,0.29760192735255625,498,2.7966110214285713,0.0,325
264,1.765865357142857,1.7656698660714285,0.0003843275046725436,2.5059064947178262,0.0003843275046724326,2.5059064947163865,1.1102230246251565e-16,1.439737218333903e-12,6,1.8174751,1.028370332842784,264,2.5579349999999996,0.026643817760989428,264,2.720955876785714,0.29692824623828956,499,2.7966110214285713,0.0,326
265,1.7656698660714285,1.765474375,0.0006110137045169939,2.505767305240682,0.0006110137045168829,2.505767305239246,1.1102230246251565e-16,1.4361845046551025e-12,6,1.8174751,1.0289317414216406,265,2.5579349999999996,0.026970972700747445,265,2.720955876785714,0.29631025233142944,500,2.7966110214285713,0.0,327
266,1.765474375,1.7652788839285714,0.0008378051761428473,2.505484710330168,0.0008378051761427363,2.505484710330188,1.1102230246251565e-16,1.9984014443252818e-14,6,1.8174751,1.0288533778318452,266,2.5579349999999996,0.027400872455572656,266,2.720955876785714,0.29565097464078177,501,2.7966110214285713,0.0,328
267,1.7652788839285714,1.7650833928571428,0.0010646932924894825,2.5052315466441337,0.0010646932924893715,2.5052315466446857,1.1102230246251565e-16,5.520028878436278e-13,6,1.8174751,1.0288982383505731,267,2.5579349999999996,0.02781187613503185,267,2.720955876785714,0.2949989043960091,502,2.7966110214285713,0.0,329
268,1.7650833928571428,1.7648879017857142,0.0012916811967991215,2.504846334949751,0.0012916811967992325,2.504846334949199,1.1102230246251565e-16,5.520028878436278e-13,6,1.8174751,1.0283476525403836,268,2.5579349999999996,0.028319498160476485,268,2.720955876785714,0.2943081186261129,503,2.7966110214285713,0.0,330
269,1.7648879017857142,1.7646924107142856,0.0015187790350585928,2.5046511673338507,0.0015187790350585928,2.5046511673335248,0.0,3.2596148002994596e-13,6,1.8174751,1.0286365210893245,269,2.5579349999999996,0.028692877602411685,269,2.720955876785714,0.29367037718284894,504,2.7966110214285713,0.0,331
270,1.7646924107142856,1.764496919642857,0.001745974166193598,2.504481681974317,0.001745974166193709,2.504481681975115,1.1102230246251565e-16,7.975842208907125e-13,6,1.8174751,1.0290353672535881,270,2.5579349999999996,0.029049061582036198,270,2.720955876785714,0.2930390899952572,505,2.7966110214285713,0.0,332
271,1.764496919642857,1.7643014285714285,0.00197328335182978,2.5041848299569,0.00197328335182978,2.5041848299560687,0.0,8.313350008393172e-13,6,1.8174751,1.0288571218228673,271,2.5579349999999996,0.029499282902977663,271,2.720955876785714,0.2923701810786573,506,2.7966110214285713,0.0,333
272,1.7643014285714285,1.7641059374999999,0.0022006985122764444,2.503916485506549,0.0022006985122763334,2.5039164855049156,1.1102230246251565e-16,1.6333601138285303e-12,6,1.8174751,1.028799813652649,272,2.5579349999999996,0.029930792841850226,272,2.720955876785714,0.29170837275743344,507,2.7966110214285713,0.0,334
273,1.7641059374999999,1.7639104464285713,0.0024282238540863643,2.5036754185713344,0.0024282238540863643,2.5036754185716212,0.0,2.8688162956314045e-13,6,1.8174751,1.028858943592338,273,2.5579349999999996,0.030344161840763068,273,2.720955876785714,0.2910534163404731,508,2.7966110214285713,0.0,335
274,1.7639104464285713,1.7637149553571427,0.0026558599645932768,2.503460507288078,0.0026558599645932768,2.5034605072884513,0.0,3.7347902548390266e-13,6,1.8174751,1.0290304633339906,274,2.5579349999999996,0.030739913052925973,274,2.720955876785714,0.29040507943734356,509,2.7966110214285713,0.0,336
275,1.7637149553571427,1.7635194642857142,0.0028836136532511825,2.503126583971212,0.0028836136532511825,2.5031265839714467,0.0,2.349231920106831e-13,6,1.8174751,1.028656125036554,275,2.5579349999999996,0.031225726470870564,275,2.720955876785714,0.2897208578725361,510,2.7966110214285713,0.0,337
276,1.7635194642857142,1.7633239732142856,0.003111481133052818,2.5029627195724453,0.003111481133052818,2.5029627195727993,0.0,3.539391002504999e-13,6,1.8174751,1.0290478196065462,276,2.5579349999999996,0.031586829045679124,276,2.720955876785714,0.28908550297307767,511,2.796611021428571,0.0,338
277,1.7633239732142856,1.763128482142857,0.003339469855571431,2.5026811302742376,0.003339469855571431,2.5026811302739875,0.0,2.5002222514558525e-13,6,1.8174751,1.0288981341542343,277,2.5579349999999996,0.03203751698203917,277,2.720955876785714,0.28841449033027783,512,2.796611021428571,0.0,339
278,1.763128482142857,1.7629329910714284,0.003567576676052009,2.5024248726291285,0.00356757667605212,2.5024248726282283,1.1102230246251565e-16,9.001688283660769e-13,6,1.8174751,1.0288575990239293,278,2.5579349999999996,0.03247110213731126,278,2.720955876785714,0.2877498846059973,513,2.796611021428571,0.0,340
279,1.7629329910714284,1.7627374999999998,0.0037957878868349892,2.5021052086256326,0.0037957878868349892,2.502105208625985,0.0,3.526068326209497e-13,6,1.8174751,1.0285203227633293,279,2.5579349999999996,0.03295460574576442,279,2.720955876785714,0.2870653283872358,514,2.796611021428571,0.0,341
280,1.7627375,1.7625420089285715,0.00402414172135479,2.501950585705334,0.004024141721354679,2.5019505857038005,1.1102230246251565e-16,1.5334400416122662e-12,6,1.8174751000000002,1.0289339114851233,280,2.557935,0.033314608874394726,280,2.7209558767857143,0.28642895192228385,515,2.7966110214285713,0.0,342
281,1.7625420089285715,1.762346517857143,0.004252616664765396,2.5016344734495,0.004252616664765396,2.5016344734487483,0.0,7.51843032276156e-13,6,1.8174751000000002,1.028600037794264,281,2.557935,0.03379933714280111,281,2.7209558767857143,0.2857432678532512,516,2.7966110214285713,0.0,343
282,1.762346517857143,1.7621510267857143,0.004481220305463718,2.5014775814530053,0.004481220305463718,2.501477581454002,0.0,9.965361869035405e-13,6,1.8174751,1.0289938628935629,282,2.557935,0.034163844272121456,282,2.7209558767857143,0.28510436781757686,517,2.7966110214285713,0.0,344
283,1.7621510267857143,1.7619555357142858,0.0047099533898169454,2.5011579580767433,0.004709953389816723,2.5011579580753955,2.220446049250313e-16,1.34781075189494e-12,6,1.8174751,1.0286311439034657,283,2.557935,0.03465517592083188,283,2.7209558767857143,0.2844154436050888,518,2.7966110214285713,0.0,345
284,1.7619555357142858,1.7617600446428572,0.004938815698618315,2.5009987990506524,0.004938815698618315,2.5009987990515135,0.0,8.610889778992714e-13,6,1.8174751,1.029005226305071,284,2.557935,0.03502422578051607,284,2.7209558767857143,0.28377400440672235,519,2.7966110214285713,0.0,346
285,1.7617600446428572,1.7615645535714286,0.005167813344759908,2.5006756443285596,0.005167813344760019,2.5006756443288767,1.1102230246251565e-16,3.170796958329447e-13,6,1.8174751,1.028613654336729,285,2.557935,0.0355222259780005,285,2.7209558767857143,0.28308181626538087,520,2.7966110214285713,0.0,347
286,1.7615645535714286,1.7613690625,0.005396963507746211,2.5004028012330597,0.005396963507746211,2.5004028012341317,0.0,1.0720313525780512e-12,6,1.8174751,1.0284494188386173,286,2.557935,0.035983099161412395,286,2.7209558767857143,0.2824037972166861,521,2.7966110214285713,0.0,348
287,1.7613690625,1.7611735714285714,0.0056261865264266575,2.5002938760039566,0.0056261865264267685,2.5002938760049425,1.1102230246251565e-16,9.85878045867139e-13,6,1.8174751,1.0290437460872395,287,2.557935,0.036316954106186336,287,2.7209558767857143,0.28177492560382167,522,2.7966110214285713,0.0,349
288,1.7611735714285714,1.7609780803571429,0.005855643359143681,2.499983389486676,0.00585564335914357,2.4999833894853087,1.1102230246251565e-16,1.3673506771283428e-12,6,1.8174751,1.0286932945212204,288,2.557935,0.03681077862335379,288,2.7209558767857143,0.281083352301233,523,2.7966110214285713,0.0,350
